,Date,Time,Open,High,Low,Close,Vol,<VOL2>,<SPREAD>,symbol,time,minute,hour,weekday,week,month,year,day,macd,boll_ub,boll_lb,rsi_30,dx_30,close_30_sma,close_60_sma
0,2021.07.12,00:00:00,1.18715,1.18766,1.1871,1.1871,76,0,40,EURUSD,2021-07-12 00:00:00,0,0,0,28,7,2021,12,0.00045438438956965974,1.188295643801451,1.1865843561985492,55.84569175285751,23.772592196206343,1.1870796666666665,1.1859785
1,2021.07.12,00:15:00,1.18716,1.18738,1.18705,1.18723,111,0,11,EURUSD,2021-07-12 00:15:00,15,0,0,28,7,2021,12,0.00042646679591998017,1.1882645854473208,1.1866624145526792,56.68906413916587,23.375306169306587,1.1870996666666664,1.1860508333333333
2,2021.07.12,00:30:00,1.18739,1.18754,1.18723,1.1875,81,0,7,EURUSD,2021-07-12 00:30:00,30,0,0,28,7,2021,12,0.0003991312694566073,1.1882493968178087,1.1867376031821912,58.396407214940986,23.109391847122826,1.1871289999999999,1.1861305
3,2021.07.12,00:45:00,1.18741,1.18761,1.18725,1.1876,124,0,7,EURUSD,2021-07-12 00:45:00,45,0,0,28,7,2021,12,0.0003742792855924719,1.1882177235317732,1.186848276468227,59.015425043764424,22.90372872037074,1.187161666666667,1.1862108333333334
4,2021.07.12,01:00:00,1.1876,1.18767,1.1867,1.18714,525,0,0,EURUSD,2021-07-12 01:00:00,0,1,0,28,7,2021,12,0.0003440946306356278,1.1881991901905409,1.1868848098094593,55.11322747747126,22.21969259189581,1.187168,1.1862751666666669
5,2021.07.12,01:15:00,1.18714,1.1875,1.18711,1.18735,205,0,2,EURUSD,2021-07-12 01:15:00,15,1,0,28,7,2021,12,0.0003147160563235477,1.1881380213197528,1.1869999786802474,56.47245635838041,21.558457667703376,1.1871986666666667,1.1863458333333334
6,2021.07.12,01:30:00,1.18738,1.18756,1.18718,1.18751,206,0,0,EURUSD,2021-07-12 01:30:00,30,1,0,28,7,2021,12,0.0002892181961542824,1.1881090356577768,1.187073964342223,57.48711221256808,20.970615587937996,1.1872413333333334,1.1864131666666666
7,2021.07.12,01:45:00,1.18751,1.18763,1.18746,1.18756,120,0,0,EURUSD,2021-07-12 01:45:00,45,1,0,28,7,2021,12,0.0002676278664169539,1.1881054236671023,1.1871015763328978,57.80508358052253,20.466746723871236,1.1873049999999998,1.1864723333333336
8,2021.07.12,02:00:00,1.18758,1.18761,1.18728,1.18734,199,0,0,EURUSD,2021-07-12 02:00:00,0,2,0,28,7,2021,12,0.0002454985522609662,1.1881055273224848,1.187074472677515,55.90194564696242,19.79592244982357,1.1873473333333335,1.1865238333333332
9,2021.07.12,02:15:00,1.18734,1.18738,1.18698,1.18722,287,0,0,EURUSD,2021-07-12 02:15:00,15,2,0,28,7,2021,12,0.00022171739755387485,1.1881139940338075,1.1870310059661924,54.882371249018306,19.401969938185594,1.1873866666666666,1.1865790000000003
10,2021.07.12,02:30:00,1.18723,1.18732,1.18714,1.18714,189,0,0,EURUSD,2021-07-12 02:30:00,30,2,0,28,7,2021,12,0.0001963658565428682,1.188109491246597,1.1869745087534032,54.200616422073885,19.021149176935545,1.1874129999999998,1.1866320000000001
11,2021.07.12,02:45:00,1.18714,1.18732,1.18702,1.18727,238,0,0,EURUSD,2021-07-12 02:45:00,45,2,0,28,7,2021,12,0.00017298551405748867,1.1881015648290136,1.1869454351709863,55.13743623058409,18.76252759479091,1.1874299999999998,1.1866990000000002
12,2021.07.12,03:00:00,1.18726,1.1876,1.18718,1.1876,582,0,0,EURUSD,2021-07-12 03:00:00,0,3,0,28,7,2021,12,0.00015693700509388005,1.1881037281874625,1.1869462718125374,57.424358867014575,18.221866027191002,1.1874533333333335,1.1867653333333332
13,2021.07.12,03:15:00,1.1876,1.18763,1.18733,1.18749,436,0,0,EURUSD,2021-07-12 03:15:00,15,3,0,28,7,2021,12,0.00014421255976454535,1.1880810472177386,1.1869429527822617,56.43239047501774,17.669672199939335,1.187476,1.1868335
14,2021.07.12,03:30:00,1.18748,1.18761,1.18741,1.18749,420,0,0,EURUSD,2021-07-12 03:30:00,30,3,0,28,7,2021,12,0.0001339099199788144,1.1880523968602266,1.1869426031397736,56.43239047501774,17.13588483359606,1.187493666666667,1.1868853333333333
15,2021.07.12,03:45:00,1.18749,1.18758,1.18738,1.18754,473,0,0,EURUSD,2021-07-12 03:45:00,45,3,0,28,7,2021,12,0.00012615781539443232,1.1879826893648378,1.1869683106351625,56.7954310682198,16.650437582259123,1.187518,1.186919
16,2021.07.12,04:00:00,1.18756,1.18776,1.18749,1.18772,668,0,0,EURUSD,2021-07-12 04:00:00,0,4,0,28,7,2021,12,0.00012299497068557328,1.1879323294485251,1.1869946705514753,58.0958237648078,16.19698347938298,1.1875399999999998,1.1869528333333332
17,2021.07.12,04:15:00,1.18772,1.188,1.18757,1.18798,817,0,0,EURUSD,2021-07-12 04:15:00,15,4,0,28,7,2021,12,0.00012674220443460323,1.1879554250271247,1.1869805749728757,59.89934162690737,15.983310996973074,1.187562,1.186989833333333
18,2021.07.12,04:30:00,1.18798,1.18802,1.18723,1.18724,676,0,0,EURUSD,2021-07-12 04:30:00,30,4,0,28,7,2021,12,0.00012252896637799613,1.187902332003741,1.186973667996259,53.16258498907782,15.45528387525229,1.1875496666666665,1.1870106666666667
19,2021.07.12,04:45:00,1.18724,1.18728,1.18698,1.187,596,0,0,EURUSD,2021-07-12 04:45:00,45,4,0,28,7,2021,12,0.00010943879558605391,1.1878816530636453,1.1869203469363545,51.22949675062833,15.158108819914734,1.1875306666666667,1.1870323333333332
20,2021.07.12,05:00:00,1.18699,1.18719,1.18688,1.18715,523,0,0,EURUSD,2021-07-12 05:00:00,0,5,0,28,7,2021,12,9.361467295456341e-05,1.1878780424380249,1.1869289575619753,52.34974454079945,14.951373259097927,1.1875106666666666,1.1870466666666666
21,2021.07.12,05:15:00,1.18715,1.18731,1.18699,1.18731,456,0,0,EURUSD,2021-07-12 05:15:00,15,5,0,28,7,2021,12,7.92458287086775e-05,1.187877208755465,1.1869377912445354,53.52763158713207,14.640003116861852,1.1874996666666668,1.1870716666666667
22,2021.07.12,05:30:00,1.18731,1.18747,1.18716,1.18744,580,0,0,EURUSD,2021-07-12 05:30:00,30,5,0,28,7,2021,12,6.84358201209385e-05,1.1878724844792885,1.1869365155207114,54.47353964367907,14.196770872936682,1.1874953333333336,1.1870939999999999
23,2021.07.12,05:45:00,1.18745,1.18748,1.1871,1.18714,484,0,0,EURUSD,2021-07-12 05:45:00,45,5,0,28,7,2021,12,5.548079542693481e-05,1.1878542200119484,1.1869087799880518,51.949275643329614,13.818247288729077,1.187475,1.1871201666666666
24,2021.07.12,06:00:00,1.18714,1.18731,1.18711,1.18714,330,0,0,EURUSD,2021-07-12 06:00:00,0,6,0,28,7,2021,12,4.173398803963166e-05,1.1878542200119484,1.1869087799880518,51.949275643329614,13.452341157328396,1.1874536666666666,1.1871413333333334
25,2021.07.12,06:15:00,1.18714,1.18716,1.18689,1.18698,293,0,0,EURUSD,2021-07-12 06:15:00,15,6,0,28,7,2021,12,2.556371020494017e-05,1.187868718872613,1.186857281127387,50.610718482651016,13.281406779606058,1.1874203333333333,1.1871561666666666
26,2021.07.12,06:30:00,1.18699,1.18706,1.18679,1.1869,363,0,0,EURUSD,2021-07-12 06:30:00,30,6,0,28,7,2021,12,7.387502585518721e-06,1.1878732548322875,1.1867917451677128,49.94507247107655,13.194945583421605,1.187385,1.1871678333333333
27,2021.07.12,06:45:00,1.1869,1.18695,1.18679,1.18693,357,0,0,EURUSD,2021-07-12 06:45:00,45,6,0,28,7,2021,12,-1.0631361257546484e-05,1.1878590756402319,1.1867429243597685,50.1991650493834,13.111366427109965,1.187353,1.1871690000000001
28,2021.07.12,07:00:00,1.18692,1.18694,1.18657,1.18659,432,0,0,EURUSD,2021-07-12 07:00:00,0,7,0,28,7,2021,12,-3.300729685412441e-05,1.1879050860275484,1.1866219139724516,47.379383480385165,13.198931850779125,1.1873113333333334,1.1871705000000001
29,2021.07.12,07:15:00,1.18653,1.18688,1.18653,1.18687,216,0,0,EURUSD,2021-07-12 07:15:00,15,7,0,28,7,2021,12,-5.2398710323407734e-05,1.1879112391728246,1.1865807608271755,49.782508471779245,13.312891283470965,1.1872823333333333,1.1871731666666667
30,2021.07.12,07:30:00,1.18687,1.18695,1.18662,1.1869,261,0,0,EURUSD,2021-07-12 07:30:00,30,7,0,28,7,2021,12,-6.830489346766443e-05,1.1879157438932675,1.1865522561067328,50.035420303207744,13.348842313194226,1.1872756666666668,1.1871776666666667
31,2021.07.12,07:45:00,1.1869,1.18701,1.18682,1.18684,293,0,0,EURUSD,2021-07-12 07:45:00,45,7,0,28,7,2021,12,-8.199435764853912e-05,1.1879162306596063,1.1865087693403937,49.519428258735644,13.319263975965557,1.1872626666666666,1.1871811666666665
32,2021.07.12,08:00:00,1.18684,1.18701,1.1868,1.18694,243,0,0,EURUSD,2021-07-12 08:00:00,0,8,0,28,7,2021,12,-9.179447767272536e-05,1.1878684648980482,1.186490535101952,50.40130464320134,13.30771589512915,1.187244,1.1871865000000001
33,2021.07.12,08:15:00,1.18694,1.18695,1.18664,1.18671,315,0,0,EURUSD,2021-07-12 08:15:00,15,8,0,28,7,2021,12,-0.00010210339112980288,1.1878436201134224,1.1864373798865775,48.38994527943963,13.430956018309317,1.1872143333333334,1.187188
34,2021.07.12,08:30:00,1.18672,1.18684,1.18653,1.18664,589,0,0,EURUSD,2021-07-12 08:30:00,30,8,0,28,7,2021,12,-0.00011307489101061285,1.1878147940313448,1.1863812059686552,47.78949944563911,13.644357166594947,1.1871976666666666,1.1871828333333336
35,2021.07.12,08:45:00,1.18664,1.1869,1.18657,1.18675,425,0,0,EURUSD,2021-07-12 08:45:00,45,8,0,28,7,2021,12,-0.0001218738367678017,1.1877596351691904,1.1863573648308097,48.82183600639113,13.77481393767146,1.1871776666666667,1.1871881666666666
36,2021.07.12,09:00:00,1.18676,1.18688,1.1864,1.18645,662,0,0,EURUSD,2021-07-12 09:00:00,0,9,0,28,7,2021,12,-0.00013335836207332088,1.1876735588437424,1.1863164411562577,46.24222624277549,14.044311317841752,1.1871423333333335,1.1871918333333333
37,2021.07.12,09:15:00,1.18645,1.18655,1.1861,1.18637,594,0,0,EURUSD,2021-07-12 09:15:00,15,9,0,28,7,2021,12,-0.00014689652141115908,1.1874722954720405,1.1863567045279593,45.577892768902466,14.52535042456183,1.1871026666666669,1.1872038333333335
38,2021.07.12,09:30:00,1.18636,1.18682,1.18593,1.18593,686,0,0,EURUSD,2021-07-12 09:30:00,30,9,0,28,7,2021,12,-0.00016769730222524582,1.187538069547476,1.186159930452524,42.133879640431296,14.6933874248449,1.1870556666666665,1.1872015
39,2021.07.12,09:45:00,1.18593,1.18626,1.18561,1.18624,709,0,0,EURUSD,2021-07-12 09:45:00,45,9,0,28,7,2021,12,-0.00018663165715902512,1.187547217930546,1.1860747820694542,45.15441881819236,15.061281904634157,1.187023,1.1872048333333332
40,2021.07.12,10:00:00,1.18624,1.18721,1.18581,1.18711,1127,0,0,EURUSD,2021-07-12 10:00:00,0,10,0,28,7,2021,12,-0.00018909788915787187,1.18754154854281,1.18607645145719,52.37216727212766,14.687245475940314,1.187022,1.1872175
41,2021.07.12,10:15:00,1.18711,1.1873,1.18666,1.18712,1026,0,0,EURUSD,2021-07-12 10:15:00,15,10,0,28,7,2021,12,-0.00018052240028548801,1.1875092657131567,1.1860897342868433,52.446579766419234,14.269220872514351,1.1870170000000002,1.1872234999999998
42,2021.07.12,10:30:00,1.18712,1.18738,1.18691,1.18694,830,0,0,EURUSD,2021-07-12 10:30:00,30,10,0,28,7,2021,12,-0.0001679360637873553,1.1874217443605848,1.1861272556394153,50.963912943359205,13.815023145301906,1.186995,1.1872241666666667
43,2021.07.12,10:45:00,1.18695,1.18792,1.18674,1.18773,1128,0,0,EURUSD,2021-07-12 10:45:00,45,10,0,28,7,2021,12,-0.0001405088533942147,1.1875651459498981,1.1860428540501018,56.541871246046426,13.626336717213855,1.1870030000000003,1.1872395
44,2021.07.12,11:00:00,1.18775,1.18793,1.18744,1.1876,1029,0,0,EURUSD,2021-07-12 11:00:00,0,11,0,28,7,2021,12,-0.00010697127642455066,1.1876556984082185,1.1859983015917812,55.467783442371626,13.448946373399542,1.1870066666666665,1.1872501666666666
45,2021.07.12,11:15:00,1.1876,1.18799,1.18748,1.18755,664,0,0,EURUSD,2021-07-12 11:15:00,15,11,0,28,7,2021,12,-7.19158468858532e-05,1.1877434420317707,1.1859675579682294,55.051690664672805,13.30748681906672,1.1870070000000001,1.1872624999999999
46,2021.07.12,11:30:00,1.18755,1.18757,1.18692,1.18701,853,0,0,EURUSD,2021-07-12 11:30:00,30,11,0,28,7,2021,12,-4.619819415857089e-05,1.1877514617366383,1.1859705382633616,50.794590741317776,12.864478088911365,1.1869833333333335,1.1872616666666667
47,2021.07.12,11:45:00,1.18701,1.18735,1.18666,1.18706,782,0,0,EURUSD,2021-07-12 11:45:00,45,11,0,28,7,2021,12,-2.6778425059156004e-05,1.1877619713223588,1.185973028677641,51.15637574929374,12.563861101746282,1.1869526666666665,1.1872573333333334
48,2021.07.12,12:00:00,1.18706,1.18735,1.18681,1.18723,822,0,0,EURUSD,2021-07-12 12:00:00,0,12,0,28,7,2021,12,-9.550779633513022e-06,1.187797954227635,1.186001045772365,52.38766302191119,12.273264680820033,1.1869523333333334,1.187251
49,2021.07.12,12:15:00,1.18721,1.1873,1.18694,1.18706,683,0,0,EURUSD,2021-07-12 12:15:00,15,12,0,28,7,2021,12,2.70930094779641e-06,1.1878101548141997,1.1860078451858003,51.0562174964365,11.992354807257993,1.1869543333333332,1.1872425
50,2021.07.12,12:30:00,1.18706,1.18735,1.18697,1.18701,594,0,0,EURUSD,2021-07-12 12:30:00,30,12,0,28,7,2021,12,1.0409218596883899e-05,1.1878167655690262,1.1860122344309736,50.66443778261083,11.692579771555256,1.1869496666666668,1.1872301666666667
51,2021.07.12,12:45:00,1.18702,1.18703,1.18485,1.18528,1332,0,0,EURUSD,2021-07-12 12:45:00,45,12,0,28,7,2021,12,-1.2777592257481217e-05,1.1879982822058757,1.185674717794124,39.747467536113945,12.179165931344698,1.186882,1.1871908333333334
52,2021.07.12,13:00:00,1.18527,1.18568,1.1851,1.18541,1108,0,0,EURUSD,2021-07-12 13:00:00,0,13,0,28,7,2021,12,-5.200491843155579e-05,1.1880833450435975,1.1854366549564026,40.74008166715223,12.649532552474493,1.1868143333333332,1.1871548333333333
53,2021.07.12,13:15:00,1.18541,1.18549,1.18502,1.18532,853,0,0,EURUSD,2021-07-12 13:15:00,15,13,0,28,7,2021,12,-0.00010054713530079479,1.1881625479823383,1.1852184520176618,40.26501406160214,13.127299781101575,1.1867536666666667,1.1871143333333334
54,2021.07.12,13:30:00,1.18533,1.18555,1.18498,1.18499,795,0,0,EURUSD,2021-07-12 13:30:00,30,13,0,28,7,2021,12,-0.0001574188719828094,1.1882652596274663,1.184950740372534,38.55948383384215,13.559190982513769,1.186682,1.1870678333333333
55,2021.07.12,13:45:00,1.185,1.1851,1.18424,1.1845,761,0,0,EURUSD,2021-07-12 13:45:00,45,13,0,28,7,2021,12,-0.00022398895426676093,1.1883993075420158,1.184591692457984,36.20393180623886,14.17429078401568,1.1865993333333333,1.1870098333333334
56,2021.07.12,14:00:00,1.18451,1.18515,1.18451,1.18478,838,0,0,EURUSD,2021-07-12 14:00:00,0,14,0,28,7,2021,12,-0.0002881703053683434,1.1884648655195225,1.1843591344804776,38.42741615252459,14.744881958451767,1.1865286666666668,1.1869568333333333
57,2021.07.12,14:15:00,1.18478,1.18495,1.18449,1.1849,700,0,0,EURUSD,2021-07-12 14:15:00,15,14,0,28,7,2021,12,-0.0003449186252314919,1.1885000810488426,1.1841769189511573,39.36436220176885,15.301525679672517,1.1864610000000002,1.1869070000000002
58,2021.07.12,14:30:00,1.1849,1.18499,1.18462,1.18472,767,0,0,EURUSD,2021-07-12 14:30:00,30,14,0,28,7,2021,12,-0.00039611887997178586,1.1885525049199142,1.1840034950800862,38.45631303215428,15.819629666103053,1.1863986666666666,1.186855
59,2021.07.12,14:45:00,1.18472,1.18472,1.18361,1.18379,963,0,0,EURUSD,2021-07-12 14:45:00,45,14,0,28,7,2021,12,-0.00045509248480264,1.1886879045156153,1.1836230954843845,34.2353234347181,16.55692439993969,1.186296,1.1867891666666668
60,2021.07.12,15:00:00,1.18378,1.18518,1.18375,1.18518,996,0,0,EURUSD,2021-07-12 15:00:00,0,15,0,28,7,2021,12,-0.0004926328950557283,1.1885853403944442,1.1835326596055553,43.77683227618302,17.06892608543221,1.1862386666666667,1.1867571666666668
61,2021.07.12,15:15:00,1.18517,1.18548,1.18505,1.18523,955,0,0,EURUSD,2021-07-12 15:15:00,15,15,0,28,7,2021,12,-0.0005128509330244094,1.188464996582085,1.1834640034179147,44.07874384008236,17.43952468529621,1.1861850000000003,1.1867238333333332
62,2021.07.12,15:30:00,1.18524,1.18568,1.18523,1.1855,909,0,0,EURUSD,2021-07-12 15:30:00,30,15,0,28,7,2021,12,-0.0005156751973531988,1.1883574020476249,1.1834275979523752,45.70737337504828,17.716987714804837,1.186137,1.1866905
63,2021.07.12,15:45:00,1.18548,1.18548,1.18494,1.18531,790,0,0,EURUSD,2021-07-12 15:45:00,45,15,0,28,7,2021,12,-0.0005093053396811117,1.1880898412852527,1.1834531587147472,44.758444918159974,18.052633750764336,1.1860903333333332,1.1866523333333334
64,2021.07.12,16:00:00,1.18532,1.18563,1.18511,1.1853,764,0,0,EURUSD,2021-07-12 16:00:00,0,16,0,28,7,2021,12,-0.0004965054371920024,1.1878156545614351,1.1834973454385647,44.70790887685962,18.31648686163009,1.1860456666666666,1.1866216666666667
65,2021.07.12,16:15:00,1.1853,1.18641,1.18509,1.18594,1087,0,0,EURUSD,2021-07-12 16:15:00,15,16,0,28,7,2021,12,-0.00046900383668659046,1.1875500250089481,1.1836019749910518,48.55368281129478,18.28568867080229,1.1860186666666666,1.1865981666666667
66,2021.07.12,16:30:00,1.18593,1.18636,1.18531,1.18628,1433,0,0,EURUSD,2021-07-12 16:30:00,30,16,0,28,7,2021,12,-0.0004272357199885167,1.1874269820317458,1.1836520179682546,50.447795933857435,18.255917086335415,1.1860129999999998,1.1865776666666668
67,2021.07.12,16:45:00,1.18628,1.18704,1.18605,1.18653,1338,0,0,EURUSD,2021-07-12 16:45:00,45,16,0,28,7,2021,12,-0.0003737528204097272,1.1873239270667848,1.1837020729332148,51.79770249801956,18.00415072798735,1.1860183333333334,1.1865605
68,2021.07.12,17:00:00,1.18654,1.18699,1.18635,1.18666,1216,0,0,EURUSD,2021-07-12 17:00:00,0,17,0,28,7,2021,12,-0.0003128050514923898,1.1871969125791446,1.183772087420855,52.493875118648376,17.760776581584224,1.1860426666666666,1.1865491666666668
69,2021.07.12,17:15:00,1.18666,1.18694,1.18659,1.18691,888,0,0,EURUSD,2021-07-12 17:15:00,15,17,0,28,7,2021,12,-0.00024567187987533957,1.1871614439967109,1.1837925560032894,53.82070846967959,17.52551490672787,1.1860650000000001,1.186544
70,2021.07.12,17:30:00,1.18691,1.18706,1.18657,1.18692,1155,0,0,EURUSD,2021-07-12 17:30:00,30,17,0,28,7,2021,12,-0.00017746156939768348,1.1871400967577552,1.1838049032422446,53.87401687083897,17.254726074614315,1.1860586666666666,1.1865403333333333
71,2021.07.12,17:45:00,1.18693,1.18742,1.18669,1.18672,1433,0,0,EURUSD,2021-07-12 17:45:00,45,17,0,28,7,2021,12,-0.00011493823871471078,1.1872991746584496,1.1837898253415504,52.61732046840102,16.865150961888723,1.1860453333333332,1.1865311666666665
72,2021.07.12,18:00:00,1.18672,1.1868,1.18619,1.18636,921,0,0,EURUSD,2021-07-12 18:00:00,0,18,0,28,7,2021,12,-6.473859534920168e-05,1.1873824142417346,1.1838015857582653,50.426989143667434,16.638543203420717,1.1860259999999998,1.1865105000000002
73,2021.07.12,18:15:00,1.18632,1.18641,1.18602,1.1863,573,0,0,EURUSD,2021-07-12 18:15:00,15,18,0,28,7,2021,12,-2.5704461304148638e-05,1.187453574789501,1.183828425210499,50.06764525832681,16.470741520530225,1.1859783333333334,1.1864906666666666
74,2021.07.12,18:30:00,1.18631,1.18631,1.18543,1.1856,651,0,0,EURUSD,2021-07-12 18:30:00,30,18,0,28,7,2021,12,-6.824391498105538e-06,1.1874582968986456,1.1838847031013544,46.10264592680092,16.475983511835835,1.1859116666666667,1.1864591666666666
