,Date,Time,Open,High,Low,Close,Vol,<VOL2>,<SPREAD>,symbol,time,minute,hour,weekday,week,month,year,day,macd,boll_ub,boll_lb,rsi_30,dx_30,close_30_sma,close_60_sma
0,2021.02.22,00:00:00,1.21131,1.21253,1.21131,1.21222,82,0,28,EURUSD,2021-02-22 00:00:00,0,0,0,8,2,2021,22,-0.00025748526756125565,1.2128263728680715,1.2106436271319285,52.492908180943765,21.05439882078973,1.2121976666666667,1.2125535
1,2021.02.22,00:15:00,1.21221,1.21222,1.21188,1.21208,88,0,14,EURUSD,2021-02-22 00:15:00,15,0,0,8,2,2021,22,-0.00023571660197974314,1.2126354998678255,1.2107465001321747,51.565038486209325,20.9104997481202,1.21218,1.212585
2,2021.02.22,00:30:00,1.21208,1.21218,1.2119,1.21207,93,0,15,EURUSD,2021-02-22 00:30:00,30,0,0,8,2,2021,22,-0.00021239532472190539,1.212495305157292,1.2108226948427077,51.49777644307546,20.771397311206318,1.2121693333333332,1.2126126666666666
3,2021.02.22,00:45:00,1.21207,1.21223,1.21189,1.2121,72,0,9,EURUSD,2021-02-22 00:45:00,45,0,0,8,2,2021,22,-0.0001883607160480076,1.2123456733106248,1.210913326689375,51.69333026969202,20.662312244859006,1.212135,1.212632
4,2021.02.22,01:00:00,1.21234,1.21248,1.21203,1.21213,558,0,1,EURUSD,2021-02-22 01:00:00,0,1,0,8,2,2021,22,-0.00016423099431200628,1.2124034132197157,1.2109025867802845,51.89397483487993,20.682558394990597,1.2121133333333334,1.2126516666666665
5,2021.02.22,01:15:00,1.21213,1.21214,1.21159,1.21167,692,0,1,EURUSD,2021-02-22 01:15:00,15,1,0,8,2,2021,22,-0.0001482712931197372,1.2123757661652537,1.2109942338347461,48.68632376749197,20.384193957569423,1.2120746666666666,1.2126519999999998
6,2021.02.22,01:30:00,1.21171,1.21241,1.21147,1.21229,667,0,1,EURUSD,2021-02-22 01:30:00,30,1,0,8,2,2021,22,-0.00012803935827237646,1.2124093457684892,1.2110906542315105,52.75784752935424,20.234970374437847,1.2120469999999999,1.2126488333333334
7,2021.02.22,01:45:00,1.2123,1.21292,1.2123,1.21247,567,0,1,EURUSD,2021-02-22 01:45:00,45,1,0,8,2,2021,22,-0.00010302663912428969,1.212483368003513,1.2111506319964873,53.85743467007377,20.33043786052014,1.212011,1.2126358333333334
8,2021.02.22,02:00:00,1.21248,1.2126,1.21204,1.21258,673,0,1,EURUSD,2021-02-22 02:00:00,0,2,0,8,2,2021,22,-7.433882075933617e-05,1.2125979388029784,1.2111490611970213,54.52655051157077,20.24622254590046,1.2119769999999999,1.2126275
9,2021.02.22,02:15:00,1.21257,1.21262,1.21231,1.2124,492,0,1,EURUSD,2021-02-22 02:15:00,15,2,0,8,2,2021,22,-4.7553745908840814e-05,1.212637799082243,1.2112182009177568,53.2201429373617,20.17418612593457,1.2119366666666667,1.2126095000000001
10,2021.02.22,02:30:00,1.21241,1.21312,1.21239,1.21274,483,0,1,EURUSD,2021-02-22 02:30:00,30,2,0,8,2,2021,22,-1.783250568430125e-05,1.2127317994924622,1.2112692005075374,55.31227263004601,20.322765874124748,1.2119076666666666,1.212595
11,2021.02.22,02:45:00,1.21274,1.21275,1.21229,1.21237,835,0,1,EURUSD,2021-02-22 02:45:00,45,2,0,8,2,2021,22,6.308539573635961e-06,1.2127582551151141,1.2113247448848858,52.660939029787606,20.397500602171377,1.2118880000000003,1.212578
12,2021.02.22,03:00:00,1.21237,1.21283,1.21235,1.2128,762,0,1,EURUSD,2021-02-22 03:00:00,0,3,0,8,2,2021,22,3.253253367182811e-05,1.21287353964124,1.2113104603587599,55.240344387167816,20.505214890833695,1.211891,1.2125704999999998
13,2021.02.22,03:15:00,1.21281,1.21355,1.21276,1.21338,855,0,1,EURUSD,2021-02-22 03:15:00,15,3,0,8,2,2021,22,6.786678767458435e-05,1.2131298772831935,1.2112031227168063,58.402951680216724,20.893378276869363,1.211914,1.2125641666666667
14,2021.02.22,03:30:00,1.21338,1.21338,1.21295,1.21305,545,0,1,EURUSD,2021-02-22 03:30:00,30,3,0,8,2,2021,22,0.00010163925670647003,1.2132536194145558,1.2112013805854442,56.07106964871021,21.268602883370512,1.2119603333333333,1.2125489999999999
15,2021.02.22,03:45:00,1.21305,1.21315,1.21264,1.21265,610,0,1,EURUSD,2021-02-22 03:45:00,45,3,0,8,2,2021,22,0.0001260489977350905,1.2132831725290374,1.2112708274709627,53.397672885625184,21.398416280868464,1.212014333333333,1.2125213333333336
