,Date,Time,Open,High,Low,Close,Vol,<VOL2>,<SPREAD>,symbol,time,minute,hour,weekday,week,month,year,day,macd,boll_ub,boll_lb,rsi_30,dx_30,close_30_sma,close_60_sma
0,2021.07.05,00:00:00,1.18576,1.18625,1.18542,1.18614,84,0,40,EURUSD,2021-07-05 00:00:00,0,0,0,27,7,2021,5,0.0006530256766492231,1.1880995980227673,1.1842544019772328,55.24263695716686,12.215352253775865,1.1855716666666667,1.1843344999999998
1,2021.07.05,00:15:00,1.18617,1.18622,1.18601,1.18606,166,0,33,EURUSD,2021-07-05 00:15:00,15,0,0,27,7,2021,5,0.0006151735821077077,1.1879846391224735,1.184540360877527,54.81177428635451,12.018101594661742,1.185624,1.1843718333333333
2,2021.07.05,00:30:00,1.18603,1.18654,1.18603,1.18643,87,0,7,EURUSD,2021-07-05 00:30:00,30,0,0,27,7,2021,5,0.0005797211145559437,1.1878019797609336,1.1849440202390666,56.43737363748242,11.65616342503124,1.1857256666666667,1.1844115
3,2021.07.05,00:45:00,1.18641,1.18709,1.18624,1.18678,137,0,7,EURUSD,2021-07-05 00:45:00,45,0,0,27,7,2021,5,0.0005518939075428365,1.1875683318006607,1.185420668199339,57.91875338137393,11.50654567103781,1.1857986666666667,1.1844598333333332
4,2021.07.05,01:00:00,1.18672,1.18682,1.18649,1.18662,358,0,4,EURUSD,2021-07-05 01:00:00,0,1,0,27,7,2021,5,0.0005264942298787317,1.1874358248667052,1.1857001751332945,57.00207247018388,11.361915175510825,1.1858886666666668,1.1845301666666666
5,2021.07.05,01:15:00,1.1866,1.18671,1.18645,1.18646,113,0,1,EURUSD,2021-07-05 01:15:00,15,1,0,27,7,2021,5,0.0005001948802542029,1.1873406074627813,1.1858863925372187,56.08382474235932,11.19667988220169,1.1859606666666667,1.1845910000000002
6,2021.07.05,01:30:00,1.18645,1.18649,1.18607,1.18608,115,0,0,EURUSD,2021-07-05 01:30:00,30,1,0,27,7,2021,5,0.0004675075656655295,1.1873311525760302,1.18590384742397,53.948634652350435,10.846137519992842,1.1860096666666666,1.1846478333333335
7,2021.07.05,01:45:00,1.18614,1.18614,1.18583,1.18586,116,0,0,EURUSD,2021-07-05 01:45:00,45,1,0,27,7,2021,5,0.000427954405617544,1.1873601323954606,1.1857868676045393,52.74595375677021,10.647985340092276,1.1860436666666667,1.1847043333333331
8,2021.07.05,02:00:00,1.18586,1.1862,1.18583,1.18583,288,0,0,EURUSD,2021-07-05 02:00:00,0,2,0,27,7,2021,5,0.00038471728152215923,1.1872883719591074,1.1857166280408926,52.58059876406467,10.417996453323536,1.18608,1.1847493333333334
9,2021.07.05,02:15:00,1.18586,1.18603,1.18577,1.18584,315,0,0,EURUSD,2021-07-05 02:15:00,15,2,0,27,7,2021,5,0.000340720377277781,1.187187933719806,1.185676066280194,52.63180431074883,10.232056888643974,1.1861169999999999,1.1847951666666667
10,2021.07.05,02:30:00,1.18587,1.18591,1.1857,1.18587,224,0,0,EURUSD,2021-07-05 02:30:00,30,2,0,27,7,2021,5,0.00029825570979551396,1.1870371006357634,1.185683899364237,52.7900162681293,10.097796049451043,1.1861789999999999,1.1848438333333333
11,2021.07.05,02:45:00,1.18587,1.18588,1.18558,1.18559,324,0,0,EURUSD,2021-07-05 02:45:00,45,2,0,27,7,2021,5,0.0002538304651095745,1.1870217695267051,1.1855762304732949,51.14079116287056,10.046997163317824,1.1862203333333334,1.1848906666666668
12,2021.07.05,03:00:00,1.18559,1.18586,1.18536,1.18577,488,0,0,EURUSD,2021-07-05 03:00:00,0,3,0,27,7,2021,5,0.00021279847724784586,1.186972933698109,1.1855250663018913,52.135238459715126,10.134613431822578,1.186272,1.1849375
13,2021.07.05,03:15:00,1.18577,1.18613,1.18577,1.18591,331,0,0,EURUSD,2021-07-05 03:15:00,15,3,0,27,7,2021,5,0.0001777928890903282,1.1869158166125404,1.1855031833874594,52.90645356184468,10.017490571669983,1.186324,1.1849938333333334
14,2021.07.05,03:30:00,1.18591,1.18608,1.18572,1.18604,294,0,0,EURUSD,2021-07-05 03:30:00,30,3,0,27,7,2021,5,0.00015006843040793713,1.1869036919151819,1.185487308084818,53.624230219310995,9.93802932309928,1.1863536666666665,1.1850463333333334
15,2021.07.05,03:45:00,1.18602,1.18606,1.18561,1.18573,532,0,0,EURUSD,2021-07-05 03:45:00,45,3,0,27,7,2021,5,0.00012307309930377402,1.1868790759540824,1.1854349240459174,51.681102694418335,9.935731211933915,1.1863596666666667,1.185104
16,2021.07.05,04:00:00,1.18573,1.18585,1.18537,1.18538,715,0,0,EURUSD,2021-07-05 04:00:00,0,4,0,27,7,2021,5,9.208535703174523e-05,1.1868553060253788,1.185331693974621,49.58264818640792,10.089720336091725,1.186339,1.1851511666666665
17,2021.07.05,04:15:00,1.1854,1.18626,1.18538,1.18611,691,0,0,EURUSD,2021-07-05 04:15:00,15,4,0,27,7,2021,5,7.165651993136403e-05,1.186804453698402,1.185339546301598,53.64383837447111,9.916993335619969,1.186318,1.1852078333333333
18,2021.07.05,04:30:00,1.18613,1.1862,1.18585,1.18605,542,0,0,EURUSD,2021-07-05 04:30:00,30,4,0,27,7,2021,5,5.779612876964847e-05,1.1867573231367303,1.1853436768632695,53.27893282997788,9.750023901830609,1.1862780000000002,1.1852576666666665
19,2021.07.05,04:45:00,1.18606,1.18627,1.1859,1.18604,634,0,0,EURUSD,2021-07-05 04:45:00,45,4,0,27,7,2021,5,4.848802365028534e-05,1.1867095456635486,1.1853494543364516,53.2165192507955,9.53309766243138,1.1862376666666667,1.1853129999999998
20,2021.07.05,05:00:00,1.18604,1.18604,1.18568,1.18581,673,0,0,EURUSD,2021-07-05 05:00:00,0,5,0,27,7,2021,5,3.874111979757744e-05,1.186697754277314,1.185328245722686,51.773467466326586,9.481083864287285,1.186188,1.1853538333333333
