,Date,Time,Open,High,Low,Close,Vol,<VOL2>,<SPREAD>,symbol,time,minute,hour,weekday,week,month,year,day,macd,boll_ub,boll_lb,rsi_30,dx_30,close_30_sma,close_60_sma
0,2021.03.15,00:00:00,1.19473,1.19529,1.19467,1.19508,450,0,7,EURUSD,2021-03-15 00:00:00,0,0,0,11,3,2021,15,0.0004284355374699666,1.1958539106556583,1.1946270893443416,52.379262771519784,18.237526411450183,1.1947603333333334,1.1937753333333334
1,2021.03.15,00:15:00,1.19504,1.19542,1.19488,1.19489,194,0,5,EURUSD,2021-03-15 00:15:00,15,0,0,11,3,2021,15,0.0003984420991197481,1.1958604049480928,1.1945985950519071,51.27577022520415,17.993553755857608,1.1948180000000002,1.1937815
2,2021.03.15,00:30:00,1.19489,1.19495,1.19436,1.19476,473,0,1,EURUSD,2021-03-15 00:30:00,30,0,0,11,3,2021,15,0.00036340053090822726,1.1958759012245561,1.194553098775444,50.52240247551117,17.983008803134137,1.1948936666666665,1.1937818333333332
3,2021.03.15,00:45:00,1.19473,1.19482,1.1946,1.19481,195,0,1,EURUSD,2021-03-15 00:45:00,45,0,0,11,3,2021,15,0.00032700128708667593,1.195874254007959,1.194556745992041,50.809958144006586,17.972815348834782,1.1949966666666667,1.1937865
4,2021.03.15,01:00:00,1.19481,1.1953,1.19473,1.1951,645,0,1,EURUSD,2021-03-15 01:00:00,0,1,0,11,3,2021,15,0.00029554066555132624,1.1958710609433982,1.1945779390566016,52.46746582316658,17.650749664973564,1.195065,1.1938010000000001
5,2021.03.15,01:15:00,1.1951,1.19528,1.19482,1.19488,345,0,1,EURUSD,2021-03-15 01:15:00,15,1,0,11,3,2021,15,0.0002646411260864901,1.1958642322703135,1.1945397677296863,51.11576323112085,17.33941950390772,1.1951046666666665,1.1938156666666666
6,2021.03.15,01:30:00,1.19488,1.19499,1.19449,1.19481,371,0,1,EURUSD,2021-03-15 01:30:00,30,1,0,11,3,2021,15,0.00023399308713676793,1.1958612615287627,1.194494738471237,50.6859524683864,17.21701412851858,1.1951349999999998,1.1938443333333335
7,2021.03.15,01:45:00,1.19481,1.19509,1.19465,1.19501,381,0,1,EURUSD,2021-03-15 01:45:00,45,1,0,11,3,2021,15,0.0002077668702961191,1.1958538110908996,1.1944801889091006,51.88183012029787,17.028880930951843,1.195158,1.1938725000000001
8,2021.03.15,02:00:00,1.19501,1.19559,1.19499,1.19539,590,0,1,EURUSD,2021-03-15 02:00:00,0,2,0,11,3,2021,15,0.00019127612285037654,1.1958679118551754,1.1944810881448242,54.07100232860559,16.515890455680772,1.1951716666666665,1.1939086666666667
9,2021.03.15,02:15:00,1.19539,1.19558,1.19528,1.19535,455,0,1,EURUSD,2021-03-15 02:15:00,15,2,0,11,3,2021,15,0.00018067771763147518,1.1958766362479936,1.1944823637520066,53.80444621831911,16.01999966291874,1.1951763333333334,1.1939646666666666
10,2021.03.15,02:30:00,1.19538,1.19561,1.19518,1.19552,688,0,1,EURUSD,2021-03-15 02:30:00,30,2,0,11,3,2021,15,0.0001766285539277514,1.195913029367999,1.194498970632001,54.784442215143436,15.603754282722518,1.1951776666666667,1.1940288333333333
11,2021.03.15,02:45:00,1.19553,1.19554,1.19498,1.19512,622,0,1,EURUSD,2021-03-15 02:45:00,45,2,0,11,3,2021,15,0.0001701122531936791,1.1959097133577703,1.1945262866422295,52.094456568367136,15.324722449777633,1.1951779999999999,1.1940843333333333
12,2021.03.15,03:00:00,1.19512,1.19566,1.19503,1.19563,666,0,1,EURUSD,2021-03-15 03:00:00,0,3,0,11,3,2021,15,0.0001701402259190503,1.1959555417534262,1.194524458246574,55.00825180140855,14.97263883891887,1.195197,1.1941574999999998
13,2021.03.15,03:15:00,1.19564,1.19651,1.19563,1.19648,653,0,1,EURUSD,2021-03-15 03:15:00,15,3,0,11,3,2021,15,0.00018744202565925986,1.1962005844687826,1.1943904155312175,59.27864161590816,14.814236809290657,1.1952533333333333,1.1942416666666666
14,2021.03.15,03:30:00,1.19648,1.19674,1.19587,1.19595,871,0,1,EURUSD,2021-03-15 03:30:00,30,3,0,11,3,2021,15,0.0002057806778424911,1.1962246415172297,1.1943793584827704,55.85879657501926,14.775284055895336,1.1952876666666665,1.194306
15,2021.03.15,03:45:00,1.19594,1.19617,1.19572,1.19577,667,0,1,EURUSD,2021-03-15 03:45:00,45,3,0,11,3,2021,15,0.00022046705593745507,1.1961750533433213,1.1944029466566788,54.74909795688788,14.642177580162416,1.1953023333333335,1.1943676666666667
16,2021.03.15,04:00:00,1.19576,1.19615,1.19562,1.19588,730,0,1,EURUSD,2021-03-15 04:00:00,0,4,0,11,3,2021,15,0.0002333468719210062,1.1962064595405142,1.194390540459486,55.31035756277842,14.451436040686652,1.1953220000000002,1.1944294999999998
17,2021.03.15,04:15:00,1.19587,1.19589,1.19468,1.1948,1076,0,1,EURUSD,2021-03-15 04:15:00,15,4,0,11,3,2021,15,0.0002266565745821873,1.1962109224571564,1.1943410775428436,49.122107380556415,14.159797457011624,1.1953076666666667,1.1944814999999998
