,Date,Time,Open,High,Low,Close,Vol,<VOL2>,<SPREAD>,symbol,time,minute,hour,weekday,week,month,year,day,macd,boll_ub,boll_lb,rsi_30,dx_30,close_30_sma,close_60_sma
0,2021.09.20,00:00:00,1.17272,1.17288,1.17244,1.17282,67,0,24,EURUSD,2021-09-20 00:00:00,0,0,0,38,9,2021,20,-0.0006866401023620027,1.1732651711399433,1.1724088288600565,36.59978863956303,23.889524167702337,1.1732376666666666,1.1754686666666667
1,2021.09.20,00:15:00,1.17282,1.17288,1.17262,1.17287,109,0,21,EURUSD,2021-09-20 00:15:00,15,0,0,38,9,2021,20,-0.0006530110348044902,1.1732187153053,1.1724242846947,37.06627534193102,23.81833869741216,1.173154,1.1753966666666669
2,2021.09.20,00:30:00,1.17287,1.17303,1.17278,1.17289,84,0,22,EURUSD,2021-09-20 00:30:00,30,0,0,38,9,2021,20,-0.0006176098311157085,1.1732072496153838,1.1724257503846165,37.25730244845119,23.612433889666985,1.1730906666666667,1.1753241666666667
3,2021.09.20,00:45:00,1.1728,1.17295,1.17258,1.1727,182,0,26,EURUSD,2021-09-20 00:45:00,45,0,0,38,9,2021,20,-0.0005845773577235142,1.1732005879107485,1.1724454120892513,36.17809696741935,23.538628755128546,1.1730413333333334,1.1752485
4,2021.09.20,01:00:00,1.17255,1.17284,1.17252,1.17268,314,0,7,EURUSD,2021-09-20 01:00:00,0,1,0,38,9,2021,20,-0.0005537478937031,1.1731970060534005,1.172455993946599,36.06434199243565,23.505179197114945,1.1729736666666666,1.1751545
5,2021.09.20,01:15:00,1.17268,1.17268,1.17227,1.17228,324,0,6,EURUSD,2021-09-20 01:15:00,15,1,0,38,9,2021,20,-0.000531035027645062,1.173227427322318,1.172355572677682,33.861496289436275,23.635195632118435,1.1729233333333333,1.1750555
6,2021.09.20,01:30:00,1.17228,1.17272,1.17227,1.17265,423,0,8,EURUSD,2021-09-20 01:30:00,30,1,0,38,9,2021,20,-0.0005074866637667398,1.1732138947227149,1.1723421052772853,37.513706922890215,23.714989958156302,1.172889,1.1749733333333332
7,2021.09.20,01:45:00,1.17264,1.17267,1.17253,1.17265,250,0,7,EURUSD,2021-09-20 01:45:00,45,1,0,38,9,2021,20,-0.00048349240542655737,1.1732136822358241,1.1723363177641761,37.513706922890215,23.79212447332624,1.1728593333333335,1.1748961666666666
8,2021.09.20,02:00:00,1.17266,1.1729,1.1726,1.17273,231,0,0,EURUSD,2021-09-20 02:00:00,0,2,0,38,9,2021,20,-0.00045809815747812775,1.173209085044056,1.172331914955944,38.3020351306685,23.58668615449411,1.1728366666666667,1.1748109999999998
9,2021.09.20,02:15:00,1.17274,1.17282,1.17267,1.17278,131,0,0,EURUSD,2021-09-20 02:15:00,15,2,0,38,9,2021,20,-0.0004313158124426865,1.1732104950324702,1.1723335049675296,38.80122790204581,23.38809577962305,1.1728169999999998,1.1747275000000001
10,2021.09.20,02:30:00,1.17277,1.17278,1.17262,1.17268,134,0,0,EURUSD,2021-09-20 02:30:00,30,2,0,38,9,2021,20,-0.0004056797954401744,1.1732088479471436,1.1723281520528561,38.16239637705972,23.241394306814318,1.1727883333333333,1.1746383333333335
11,2021.09.20,02:45:00,1.17269,1.17295,1.17264,1.17294,138,0,0,EURUSD,2021-09-20 02:45:00,45,2,0,38,9,2021,20,-0.00037703338255085913,1.173212576188893,1.1723274238111072,40.784633124315846,22.879074084947803,1.1727803333333333,1.1745586666666668
12,2021.09.20,03:00:00,1.17294,1.17297,1.17252,1.17252,251,0,0,EURUSD,2021-09-20 03:00:00,0,3,0,38,9,2021,20,-0.00035384332349637883,1.1731881192966254,1.1723038807033748,38.08576809511014,22.643745832822066,1.1727646666666667,1.1744689999999998
13,2021.09.20,03:15:00,1.17252,1.17282,1.17252,1.17267,157,0,0,EURUSD,2021-09-20 03:15:00,15,3,0,38,9,2021,20,-0.00033208921963125165,1.1731162294454538,1.1723257705545465,39.563345519697364,22.416261855767193,1.172768,1.1743811666666668
14,2021.09.20,03:30:00,1.17267,1.17267,1.17231,1.1724,322,0,0,EURUSD,2021-09-20 03:30:00,30,3,0,38,9,2021,20,-0.00031592632453271175,1.1730634931143684,1.1723085068856318,37.88002886364886,22.393943682710514,1.1727610000000002,1.1742901666666665
15,2021.09.20,03:45:00,1.17239,1.17242,1.17227,1.17235,194,0,0,EURUSD,2021-09-20 03:45:00,45,3,0,38,9,2021,20,-0.0003041928372371585,1.173015988822937,1.1722860111770628,37.57377110894326,22.409292978971635,1.1727400000000001,1.1741926666666667
16,2021.09.20,04:00:00,1.17234,1.1724,1.17209,1.17213,307,0,0,EURUSD,2021-09-20 04:00:00,0,4,0,38,9,2021,20,-0.00029866736023534575,1.1730399830498386,1.1721930169501618,36.24011963595567,22.583629042048806,1.1727136666666667,1.1740915
17,2021.09.20,04:15:00,1.17213,1.17214,1.172,1.17211,244,0,0,EURUSD,2021-09-20 04:15:00,15,4,0,38,9,2021,20,-0.0002969609634422513,1.1730723770436091,1.172111622956391,36.11955207063767,22.828688195322336,1.1726936666666667,1.1739846666666665
18,2021.09.20,04:30:00,1.17212,1.1722,1.17187,1.17209,313,0,0,EURUSD,2021-09-20 04:30:00,30,4,0,38,9,2021,20,-0.0002973799984901072,1.1731010945580849,1.172042905441915,35.99566831396692,23.171178858423158,1.1726693333333331,1.1738853333333334
19,2021.09.20,04:45:00,1.17209,1.17212,1.17183,1.17184,388,0,0,EURUSD,2021-09-20 04:45:00,45,4,0,38,9,2021,20,-0.00030242006134799404,1.1731611490757428,1.1719168509242572,34.46701516352944,23.5341151490831,1.172639,1.1737778333333333
20,2021.09.20,05:00:00,1.17184,1.1719,1.17159,1.17163,342,0,0,EURUSD,2021-09-20 05:00:00,0,5,0,38,9,2021,20,-0.0003127534373470355,1.1732071631658765,1.1717518368341233,33.24034778410591,24.062254088641495,1.1726016666666668,1.1736701666666667
21,2021.09.20,05:15:00,1.17162,1.17164,1.17113,1.1713,578,0,0,EURUSD,2021-09-20 05:15:00,15,5,0,38,9,2021,20,-0.00033041499574721045,1.1732752611911448,1.1715267388088553,31.42240399358421,24.845828801081044,1.172548,1.1735626666666668
22,2021.09.20,05:30:00,1.1713,1.17133,1.17105,1.17129,457,0,0,EURUSD,2021-09-20 05:30:00,30,5,0,38,9,2021,20,-0.0003511503303784045,1.1732940884088272,1.1713479115911727,31.368624132096244,25.644251535063095,1.172491,1.1734501666666666
